user_id,age,occupation,gender
60004,29,college/grad student,M
43180,29,sales/marketing,M
42513,33,college/grad student,M
27774,27,college/grad student,M
49371,26,clerical/admin,F
14262,26,other or not specified,M
12846,38,college/grad student,M
56156,25,executive/managerial,M
45126,34,other or not specified,M
17838,26,artist,M
20460,30,executive/managerial,M
29464,29,sales/marketing,M
46751,32,sales/marketing,M
30351,30,sales/marketing,M
52183,31,college/grad student,F
32890,29,college/grad student,M
26738,34,writer,M
36994,25,clerical/admin,M
52243,33,college/grad student,M
24812,45,tradesman/craftsman,M
14514,29,executive/managerial,M
32268,27,college/grad student,M
21393,31,scientist,M
14685,32,executive/managerial,F
55376,31,executive/managerial,M
34401,18,homemaker,M
55826,34,other or not specified,F
27286,26,self-employed,F
56317,31,executive/managerial,M
16248,26,scientist,M
26425,32,other or not specified,M
34997,32,sales/marketing,M
15911,27,sales/marketing,M
35741,29,other or not specified,M
37590,28,executive/managerial,M
52702,28,scientist,M
47214,28,academic/educator,F
58871,28,college/grad student,F
20408,32,executive/managerial,M
4715,33,scientist,M
45573,28,self-employed,M
63555,18,homemaker,M
20307,27,homemaker,F
12610,32,scientist,M
41248,31,self-employed,M
8880,25,executive/managerial,M
50154,29,sales/marketing,M
12609,34,college/grad student,F
26961,35,scientist,M
6617,27,retired,M
61810,29,executive/managerial,M
11839,29,other or not specified,F
32539,35,self-employed,M
35083,29,executive/managerial,M
27528,29,scientist,M
26714,33,other or not specified,M
46867,26,other or not specified,M
34657,27,executive/managerial,F
27840,21,college/grad student,M
19777,54,sales/marketing,F
2323,26,self-employed,M
42706,39,clerical/admin,M
39399,27,executive/managerial,M
55657,25,homemaker,F
57910,34,executive/managerial,M
40399,27,scientist,M
26148,30,scientist,M
14555,18,scientist,M
31998,26,executive/managerial,M
17912,31,college/grad student,M
8743,34,technician/engineer,M
53146,25,technician/engineer,M
11808,29,college/grad student,M
48965,53,executive/managerial,F
56778,34,executive/managerial,M
15829,30,writer,M
65629,33,writer,F
12317,32,clerical/admin,M
15122,32,executive/managerial,M
10988,26,sales/marketing,M
19938,29,college/grad student,M
48658,10,sales/marketing,M
52639,33,college/grad student,M
51038,26,college/grad student,M
4101,21,sales/marketing,M
18310,29,sales/marketing,M
14680,30,sales/marketing,M
63448,30,homemaker,M
58818,34,college/grad student,M
34027,30,sales/marketing,M
52709,33,other or not specified,M
60571,32,college/grad student,M
18439,15,K-12 student,F
31106,34,self-employed,F
61546,25,college/grad student,M
54926,34,college/grad student,M
50594,23,scientist,M
7739,88,other or not specified,F
47909,26,college/grad student,M
43052,31,sales/marketing,M
5591,27,scientist,M
33310,15,scientist,M
25333,27,other or not specified,M
15564,18,K-12 student,M
26319,41,executive/managerial,M
26536,32,college/grad student,F
34950,31,homemaker,F
24537,30,sales/marketing,M
23384,31,college/grad student,M
65309,30,lawyer,M
27310,22,homemaker,M
50311,34,college/grad student,M
58673,16,homemaker,M
56113,29,clerical/admin,M
33493,19,sales/marketing,M
16666,28,other or not specified,F
34163,31,sales/marketing,F
47188,35,other or not specified,M
61759,31,college/grad student,F
65226,32,technician/engineer,M
34859,27,college/grad student,M
36193,23,technician/engineer,M
47039,30,sales/marketing,M
13722,28,programmer,M
47609,32,college/grad student,M
56345,41,programmer,M
61763,32,technician/engineer,M
17923,56,retired,F
50427,32,scientist,M
38122,32,college/grad student,M
8877,28,college/grad student,F
56575,25,college/grad student,M
19632,34,other or not specified,F
25475,29,sales/marketing,M
29815,43,academic/educator,F
63169,26,programmer,M
15994,27,self-employed,M
24456,26,college/grad student,M
60717,31,other or not specified,M
56122,26,executive/managerial,M
33031,29,retired,M
27435,31,executive/managerial,M
51778,30,executive/managerial,M
52654,30,other or not specified,F
19923,32,executive/managerial,M
62484,30,technician/engineer,M
26509,33,college/grad student,M
17657,32,self-employed,M
43982,28,college/grad student,F
432,28,college/grad student,M
50463,37,retired,F
14131,33,college/grad student,M
15056,29,executive/managerial,M
59226,28,scientist,M
53798,23,sales/marketing,M
55688,22,K-12 student,M
15504,30,college/grad student,F
32042,26,scientist,M
39775,33,sales/marketing,M
36943,34,academic/educator,M
26769,28,writer,M
21424,29,college/grad student,M
20714,33,self-employed,F
38817,32,unemployed,M
21775,30,college/grad student,M
26033,41,executive/managerial,M
19721,29,executive/managerial,M
29274,31,scientist,M
35561,31,executive/managerial,M
63966,33,college/grad student,M
45558,26,executive/managerial,M
15988,38,self-employed,M
33342,16,scientist,M
64590,33,college/grad student,M
57557,32,college/grad student,M
1572,31,college/grad student,M
41344,27,academic/educator,F
64777,45,academic/educator,F
61803,34,other or not specified,M
29403,32,other or not specified,M
17506,32,executive/managerial,M
3575,19,other or not specified,M
31795,26,scientist,M
23940,24,college/grad student,F
5232,30,programmer,M
61383,33,executive/managerial,M
62431,31,sales/marketing,M
14265,32,college/grad student,M
60046,29,scientist,M
1297,33,homemaker,M
29590,18,K-12 student,M
50531,29,doctor/health care,M
40944,29,self-employed,M
46009,32,scientist,M
50845,13,K-12 student,F
25556,25,scientist,M
2105,28,college/grad student,M
53994,33,scientist,M
19146,25,college/grad student,F
44556,28,executive/managerial,M
14808,31,sales/marketing,M
15405,26,college/grad student,M
22949,32,scientist,M
21885,28,artist,M
5313,34,college/grad student,M
18448,26,scientist,M
34110,29,executive/managerial,M
21615,71,artist,M
37071,52,scientist,F
14281,27,college/grad student,M
13369,25,college/grad student,M
35279,31,other or not specified,M
58833,26,executive/managerial,M
49389,27,K-12 student,M
58494,29,executive/managerial,M
29568,25,college/grad student,M
1221,33,executive/managerial,F
49528,21,college/grad student,M
28936,32,other or not specified,M
59571,33,homemaker,M
19623,34,sales/marketing,M
34372,33,executive/managerial,M
40254,77,artist,F
51672,33,technician/engineer,M
47917,11,K-12 student,M
10662,25,sales/marketing,M
21193,32,self-employed,M
23470,25,scientist,F
43264,25,college/grad student,M
50908,32,retired,M
33148,27,college/grad student,M
60843,25,college/grad student,F
60595,30,executive/managerial,M
32647,26,other or not specified,M
50914,31,sales/marketing,M
8071,23,programmer,M
25006,29,college/grad student,M
9547,30,other or not specified,M
57989,31,academic/educator,M
54453,31,sales/marketing,M
58713,34,executive/managerial,M
8440,18,homemaker,F
10651,22,scientist,M
63561,25,executive/managerial,M
44058,34,college/grad student,M
56719,32,college/grad student,M
54164,27,college/grad student,M
1678,31,self-employed,M
12331,29,college/grad student,M
1761,32,artist,M
14655,19,self-employed,F
29158,32,technician/engineer,M
56774,33,sales/marketing,M
56419,18,college/grad student,M
38760,32,college/grad student,M
10292,30,sales/marketing,M
32764,25,executive/managerial,M
40900,28,scientist,M
56563,21,sales/marketing,M
30093,27,sales/marketing,M
7173,25,K-12 student,M
35689,34,college/grad student,M
51515,42,executive/managerial,M
14547,34,college/grad student,M
47335,25,sales/marketing,M
12637,26,college/grad student,M
17808,21,college/grad student,M
5732,30,college/grad student,M
33611,34,sales/marketing,M
25321,21,K-12 student,M
38514,26,other or not specified,M
40184,34,college/grad student,M
15722,31,self-employed,F
27379,33,scientist,M
10415,33,self-employed,M
46058,19,college/grad student,M
3113,28,sales/marketing,M
36427,32,clerical/admin,F
48884,27,executive/managerial,M
13277,28,scientist,M
65078,25,executive/managerial,M
35261,28,programmer,M
53859,18,sales/marketing,M
52334,16,homemaker,F
26993,55,retired,M
54468,28,homemaker,M
58502,43,executive/managerial,M
55049,28,artist,M
7531,69,clerical/admin,M
5149,32,homemaker,F
9580,26,college/grad student,M
62816,31,executive/managerial,M
3620,28,executive/managerial,M
39859,28,self-employed,F
38151,30,technician/engineer,M
22439,34,executive/managerial,M
51467,29,other or not specified,F
10443,38,sales/marketing,M
35324,28,scientist,M
43725,31,scientist,F
51330,26,college/grad student,M
38605,26,sales/marketing,M
6336,33,college/grad student,F
60711,32,executive/managerial,M
23975,23,sales/marketing,M
16020,34,executive/managerial,M
55348,26,sales/marketing,M
62334,27,executive/managerial,M
27918,32,executive/managerial,M
1209,33,sales/marketing,M
14441,33,executive/managerial,M
28304,31,artist,M
63476,33,K-12 student,M
5326,30,college/grad student,M
53610,36,executive/managerial,M
32990,30,homemaker,M
2090,32,college/grad student,M
49669,62,academic/educator,F
58067,25,sales/marketing,M
29109,20,college/grad student,M
10860,29,K-12 student,M
20861,34,college/grad student,M
54429,30,K-12 student,M
20855,28,self-employed,M
46064,34,other or not specified,M
5182,26,executive/managerial,M
30758,27,college/grad student,M
55117,32,executive/managerial,M
49968,25,scientist,F
13178,33,college/grad student,M
14086,32,executive/managerial,M
46656,32,executive/managerial,M
18326,28,academic/educator,F
36585,33,writer,M
62761,30,college/grad student,M
20040,17,homemaker,F
33616,29,sales/marketing,M
2000,25,executive/managerial,M
58405,30,executive/managerial,M
54365,34,homemaker,F
19428,31,executive/managerial,M
47914,19,programmer,M
58413,26,academic/educator,M
61225,32,self-employed,M
34625,31,college/grad student,M
40531,33,sales/marketing,M
52020,25,retired,F
25889,32,sales/marketing,M
21906,25,executive/managerial,M
36825,33,self-employed,M
39505,31,executive/managerial,M
20794,21,K-12 student,F
12145,30,college/grad student,M
39646,41,college/grad student,M
11944,18,homemaker,M
14672,42,other or not specified,M
14148,18,sales/marketing,M
21406,27,college/grad student,M
31954,26,K-12 student,M
32560,29,scientist,M
26186,32,other or not specified,M
52173,33,sales/marketing,M
30614,40,sales/marketing,F
53319,26,executive/managerial,M
30566,34,college/grad student,M
49494,29,other or not specified,M
65562,31,sales/marketing,M
52889,31,college/grad student,M
60722,23,sales/marketing,M
33076,29,self-employed,M
34119,28,other or not specified,M
47649,30,executive/managerial,M
5587,25,executive/managerial,M
56616,33,scientist,M
24304,30,scientist,M
28933,31,sales/marketing,M
1704,18,unemployed,M
51513,29,executive/managerial,M
50968,31,artist,F
37550,33,homemaker,M
59210,33,other or not specified,M
39319,30,college/grad student,M
9254,25,college/grad student,M
58489,27,college/grad student,M
50081,27,college/grad student,F
60087,26,executive/managerial,F
41405,31,executive/managerial,M
6156,31,college/grad student,M
1748,26,sales/marketing,M
50668,18,scientist,F
22374,31,homemaker,F
24837,34,other or not specified,M
48741,31,scientist,M
56846,33,other or not specified,M
45630,29,sales/marketing,M
19648,34,college/grad student,M
9095,33,scientist,M
11028,29,homemaker,F
37505,26,college/grad student,M
21826,29,homemaker,M
15183,19,college/grad student,F
52733,29,other or not specified,M
43552,21,K-12 student,M
33509,31,academic/educator,F
38321,38,sales/marketing,M
65631,34,self-employed,M
10951,34,executive/managerial,F
54382,32,executive/managerial,M
9245,63,retired,F
40525,18,K-12 student,M
19383,25,executive/managerial,M
62494,26,college/grad student,M
58814,27,scientist,M
24174,33,clerical/admin,M
12311,33,college/grad student,M
22284,29,scientist,M
39309,54,executive/managerial,M
53688,14,K-12 student,M
57071,44,scientist,M
7628,26,homemaker,F
9895,32,college/grad student,M
59812,25,clerical/admin,M
19444,31,scientist,M
17727,31,scientist,M
42431,29,academic/educator,M
21261,44,executive/managerial,F
22224,29,executive/managerial,M
53744,34,college/grad student,F
1249,33,executive/managerial,M
47640,41,sales/marketing,M
23185,50,other or not specified,M
58496,26,academic/educator,M
62468,32,executive/managerial,M
54989,21,sales/marketing,M
7263,52,other or not specified,F
48161,34,executive/managerial,M
63087,32,self-employed,M
55828,27,technician/engineer,M
45157,31,other or not specified,M
53224,25,college/grad student,M
15819,29,college/grad student,M
45640,28,college/grad student,M
56017,34,scientist,M
34861,29,college/grad student,F
11401,31,sales/marketing,M
61819,31,college/grad student,M
55691,30,executive/managerial,M
54995,25,self-employed,M
5729,29,sales/marketing,F
48691,33,other or not specified,M
26408,25,other or not specified,F
49438,25,other or not specified,M
7541,27,college/grad student,M
60578,29,self-employed,M
46325,34,executive/managerial,M
33856,31,college/grad student,M
60378,35,academic/educator,M
62430,31,clerical/admin,M
16872,29,executive/managerial,M
61836,42,executive/managerial,M
31035,32,executive/managerial,M
49335,33,college/grad student,M
30849,25,scientist,M
60761,33,K-12 student,M
49322,29,scientist,M
710,43,sales/marketing,M
64040,30,college/grad student,M
48864,26,college/grad student,M
42516,25,other or not specified,M
43138,32,executive/managerial,M
16885,30,homemaker,M
40803,29,scientist,F
64076,27,college/grad student,M
11707,31,executive/managerial,F
578,24,college/grad student,M
10512,32,executive/managerial,M
41587,34,college/grad student,M
8468,30,college/grad student,M
30109,33,academic/educator,M
27068,24,college/grad student,F
38342,43,executive/managerial,M
33888,32,executive/managerial,M
54084,20,scientist,M
54743,21,scientist,M
38876,29,college/grad student,M
35439,43,sales/marketing,M
31634,33,academic/educator,M
27704,29,executive/managerial,M
58699,31,college/grad student,M
5654,34,executive/managerial,M
41967,33,college/grad student,M
16720,31,college/grad student,M
54346,32,executive/managerial,M
37924,25,executive/managerial,M
6443,30,executive/managerial,M
46447,30,artist,M
1186,27,executive/managerial,M
48162,26,artist,F
58695,21,K-12 student,M
22507,27,artist,M
35893,18,college/grad student,M
5522,30,college/grad student,M
46576,34,executive/managerial,M
55647,74,scientist,F
1178,33,executive/managerial,M
54005,33,other or not specified,M
8091,30,college/grad student,F
27692,32,college/grad student,F
63525,30,sales/marketing,M
44329,31,artist,M
49977,25,executive/managerial,M
55293,33,sales/marketing,M
43456,25,executive/managerial,M
15795,26,college/grad student,M
59586,29,executive/managerial,M
5282,27,executive/managerial,M
20996,30,academic/educator,M
